Label,Text
1,Nice to know that are still a few men out there who `` have a pair '' .
1,Skin color alone does not make a race .
1,Obviously not .
1,I think you should try to speak at the EURO Conference this year about the PLE Concept .
1,"You should not be surprised , i have 2 swedish/finnish friends ... asian looks in women is a must ... so i am not surprised ."
1,Girl I bey you are fly !!!
1,VÃ ¡ clav NeckÃ ¡ Å & Karel Å * tÄ drÃ 1\/2 & Marta KubiÅ ¡ ovÃ ¡ - Dary nesem ( 1968 ) - YouTube
1,Marco Laszcz is a singer and mastermind of the band Sleipnir .
0,"http://youtube.com/watch ? v = gdYJjU-Nx6E The maker of this video may be Jewish , not sure , he has a big kosher-lookin nose ."
1,`` Hunter '' sounds good too .
1,Thanks though .
1,White History month will turn some heads .
1,She turns 7 tomorrow .
1,I've gotten fatter over the years .
1,"EDIT : Using , of course a brass bore brush which is much softer than the barrel 's steel and should not damage rifling ."
1,"In interviews with the sailors , Bikel learns of some of the high-pressure police interrogation techniques -- including the threat of the death penalty , sleep deprivation , and intimidation -- that led each of the `` Norfolk Four '' to confess , despite a lack of evidence linking them to the crime ."
1,"Zuul88-My cousin 's an IE Peckerwood , and i 'm a good friends with another , I live over here in san bernardino , send me a pm ?"
1,I 'm not saying `` do n't go out of your house and do n't talk to anyone '' but it 's really important to stay grounded with a group who are n't part of the mass. It 's much easier to remain independent and avoid being caught under the stampede if you have a reminder that you are n't the only person who 's not part of the mass. Uuuugh !
1,I dont want a black guy or any one that isnt white and my friends dont either you must be going for the wrong girls .
1,"Well I 'm in the vicinity , anyone up for a chat ?"
1,It's being reported by some of the British press who are usually more critical of Israel .
0,Interesting article about what to do with these evil persons who keep telling the truth and who don ´ t want to surrender ( in Danish )
1,This is another case that just hits you in the stomach hard .
0,A puppet in the hands of the Jews were Zionist Jewish States of America and the Bolshevik Soviet Union .
1,Writing in David Duke 's name is fine because such a vote will still send the message that white America will not be taken for granted .
1,The huge stones are all different shapes and sizes and fit together tightly using no mortar .
1,"you have a moral duty as an upstanding citizen and white person to have that baby removed from her wretched hands and have it be properly cared for. to hell with your degenerate friend , put your fear aside and do whats right for the baby 's sake ."
1,"The French and Russians should speak their own native languages , but French and Russian schoolchildren should learn German at school instead of English ."
1,Those winchester defense loads look nasty .
1,.410 Winchester PDX1 Gel and Meat Test - YouTube You just sold me on the judge .
1,"evening all , i 've lurkin around for some time reading threads , etc ."
1,WehrWolf101
1,"That's called white flight , and it 's why the city centre of almost every major American city is now predominantly non-white ."
1,R.I.P my brothers and sisters for you are all heroes to me i need say no more cause actions speak louder than words .
1,"Black males are put on pedestal by the media - white women love them , sports heroes , rappers with all the `` bling '' ."
1,Just stop pulling our legs please .
1,"Hmm... let 's try again , viewing by number of asylum seekers per 1,000 population ."
1,Is Canada too big ?
1,I am defiantly intrested in maybe hanging out sometime .
1,Do not eat meat with any starchy food and weight will start dropping off bigtime .
1,"Until we have a dedicated cable television station , there 's always the opportunity to use the free cable access airwaves as per this thread : Make a Cable Access TV Program !"
1,Hey It 's a lot easier in High school than in Middle school because in high school people stop careing so much how the other people see them .
1,`` My message to UPA and Bandera scum from a Polish American small town politician from Pennsylvania ....
1,We had Dresden remembrance last year and will again this year
1,Does anyone know where I can chat ?
1,Not one FTF or malfunction of any kind .
1,"Christ 's sacrifice eliminated the need for any other sacrifice , and his covenant eliminated all others ."
0,Wasn't there something like a big bang in which a burrito exploded and all the beans flew everywhere and started reproducing exponentially ?
1,Careful with it at school though .
1,It is just outstanding .
1,I'm on the south shore ...
1,As do blacks .
0,This filth is a sectarian British song not an Irish folk song the sort of scum who wrote and admire this filth have no place on a WN forum yet alone an Irish forum
1,"Aside from the fact that the mayor never offered any evidence to back his claims , your claims have no relation to what was actually said in the article ."
1,Don't get yourself into trouble for something that is n't worth it .
1,They eat 3 X the food at each meal than your average American .
1,The guy if soooo annoying !
1,I have tall guy privilege ... but I 'm always banging my head on the shower ceiling .
1,"O and Happy Birthday from Michigan , US to everyone on this page , heh heh ."
1,We are always taken by surprise when something happens that we did not foresee .
1,I've seen on the web he is making a new horror film called `` it waits '' but cant find that much about it
1,Move the fight over to the other thread .
0,Stop race mixing and discourage those who practice it .
1,Most enlightening .
1,I hope that all the security personnel and hangers-on who I saw chasing girls in the Voodoo lounge the other day do n't tell all their friends back in the Bronx about Latvia as a holiday destination !
1,"It 's funny , she even taught their dogs to hate blacks ."
0,They need the white male distracted as much as possible and of course the glorification of the groid ; two birds one stone .
